PheCode:189,PheCode:189.1,PheCode:189.12,PheCode:199,PheCode:593,PheCode:189.11,PheCode:189.2,PheCode:189.21,PheCode:189.4,PheCode:198,PheCode:223,PheCode:195,PheCode:198.3,PheCode:195.1,PheCode:586,PheCode:586.2,PheCode:751,PheCode:751.2,PheCode:751.22,PheCode:275.6,PheCode:589,PheCode:514,PheCode:514.2,PheCode:586.4,PheCode:255,RXNORM:993449,PheCode:593.1,PheCode:198.1,PheCode:198.2,PheCode:743.2,PheCode:260.6,PheCode:198.5,PheCode:198.6,PheCode:170,PheCode:170.1,PheCode:743.22,PheCode:751.21,PheCode:194,PheCode:759,PheCode:580.4,PheCode:586.3,PheCode:155,PheCode:155.1,RXNORM:714438,PheCode:198.4,RXNORM:5880,RXNORM:141704,PheCode:198.7,RXNORM:1597876,RXNORM:357977,RXNORM:1547545,RXNORM:1363268,RXNORM:1242999,RXNORM:495881
-0.2218145,-0.2781474,-0.2448615,-0.04568313,0.02509934,-0.2837888,-0.0956762,-0.1025159,-0.1953359,-0.1461327,-0.1334972,-0.1303101,-0.2003947,-0.147559,0.02953083,-0.04601037,0.02083935,0.05503094,0.07020087,0.1487824,0.01731727,-0.001470555,0.05142128,0.001476066,0.2441868,0.06187922,-0.1263807,-0.03643532,-0.2465517,0.09270089,-0.1016876,-0.08448768,-0.1255918,-0.116621,-0.05849402,0.06623273,0.03780739,0.1522385,-0.01339986,0.007345595,-0.03023409,0.09964302,0.1308704,-0.1850351,-0.1522806,-0.006867081,-0.147672,-0.009457387,2.18e-05,-0.1535068,0.04426275,-0.0216801,-0.173552,-0.01631557
0.05362023,0.1915216,0.179687,-0.07030825,0.01658149,0.189057,-0.0485971,-0.05899346,0.06712234,0.009003903,0.01763654,-0.09504488,-0.04622159,-0.02278345,0.02720962,0.05827452,0.03140982,-0.02682526,0.005848332,-0.06505497,0.02129293,-0.0139507,0.1062365,0.08919309,-0.2048474,0.0419244,0.03874998,-0.01142217,0.1434223,0.03785569,-0.03267445,0.03052725,0.04498812,0.1476806,0.1958682,0.007258063,-0.03147144,-0.05349805,-0.003418698,-0.001621668,-0.002832591,-0.06367658,-0.04491439,0.1489026,-0.04309213,0.1511892,0.01433497,0.02739444,0.1469528,0.08761183,0.03724761,0.04317111,0.1159715,0.1439823
0.1301874,-0.123496,0.038947,-0.1549799,-0.08164164,-0.1279507,0.2198581,0.2133136,0.1918631,0.02098158,0.02119721,-0.022478,-0.009053817,-0.01381862,-0.04818074,-0.1641599,-0.1777343,-0.1680245,-0.04452003,-0.05257769,-0.009529562,-0.006195851,-0.102712,0.03174725,-0.1425373,0.1308741,-0.0881319,-0.02006106,-0.04647062,0.02116839,-0.06207209,-0.05904957,0.06219447,0.07784363,0.04329096,-0.000147844,-0.1639553,-0.03046207,0.002798745,0.001060168,0.006269708,-0.08450747,-0.09048019,-0.02668263,-0.06733389,0.009311699,-0.09302915,0.008357785,0.08257247,-0.08640468,0.1198307,0.04115556,-0.03701137,-0.08858549
-0.02946756,-0.1997757,-0.09524848,0.05317782,0.1015793,-0.2323402,0.1108295,0.09299741,-0.01681454,0.0929285,0.01497067,0.1380921,0.1094804,0.08064645,-0.1097636,-0.09720612,-0.06183223,-0.07358601,-0.08153261,0.04509085,-0.03301085,-0.07966775,-0.08801397,-0.04137677,-0.1390288,-0.008532295,0.0995739,-0.05139048,-0.09556511,-0.1127142,0.08188448,0.04084151,0.03917658,-0.06829586,-0.0281336,-0.02480576,-0.05592229,0.005832197,-0.02104704,-0.06484179,-0.06032772,0.1784582,0.1542264,-0.1012068,0.05667034,-0.1592242,0.0161439,-0.01112527,-0.1407046,-0.08102201,-0.05472556,-0.001303233,-0.09791967,0.04993848
0.1238704,0.08521777,0.1030155,-0.08791015,-0.03625603,0.05128641,0.06906502,0.06026865,0.1031161,-0.02874274,0.06189491,-0.08829243,-0.142442,-0.1507004,0.02135882,-0.08408383,-0.00510368,-0.003227684,0.01656277,-0.1328484,0.008465289,0.04908,0.05926928,-0.0709301,-0.2691405,0.05077845,-0.001130109,0.1095559,-0.0269045,-0.02179583,-0.1427214,-0.1049128,-0.09775346,-0.2749155,-0.2157136,-0.00248473,-0.001936717,-0.08954385,0.000685635,0.01049004,0.02910948,-0.01952151,-0.01861996,0.01994515,-0.1663723,0.1231193,-0.02573118,0.02071329,0.2005914,-0.01561745,0.1388569,0.02987911,0.01103951,-0.05048535
-0.01223811,0.09127293,0.06268212,0.07035214,0.04558269,0.06554029,-0.1110184,-0.1261079,-0.1061279,-0.006977589,-0.03685086,0.02322586,0.04977081,0.03017259,-0.01380316,-0.06575208,0.0444626,0.007760617,0.05721192,0.03839553,-0.07467482,-0.07350947,-0.06379908,0.01741901,-0.09417071,0.06207522,-0.05617615,-0.03358111,-0.00608588,-0.00775296,-0.00667905,-0.1167031,-0.03656264,0.07341876,0.02385917,-0.02869547,0.01016665,-0.02479076,0.0356978,-0.01659675,-0.04995198,-0.03981292,-0.0260631,0.1313026,0.00254519,0.1231051,0.1246277,-0.02860939,-0.1464665,0.1199641,-0.1230227,0.01661817,0.06954079,0.04196943
0.09175836,-0.0193015,-0.01920539,0.02705513,0.1378297,-0.02283623,0.08865111,0.07807375,-0.008000451,0.09550534,0.02162674,0.2084593,0.08733521,0.1243319,0.02452519,-0.01953766,-0.08297404,0.01180977,-0.000885071,-0.02979075,0.03174252,0.09507626,0.0444646,-0.03504347,0.01269679,0.01305707,-0.009576897,0.006837699,-0.1542602,0.04774031,0.0500965,-0.02343027,0.07701052,0.2124635,0.1370724,-0.003145559,0.008249579,0.0564486,0.01348053,0.02779446,-0.001639445,0.1492898,0.1310315,-0.0273921,0.04712758,-0.2766509,0.05374143,-0.01841517,-0.02336907,0.02282558,0.03293062,-0.005695338,0.0235655,0.03816979
0.2113404,0.06974479,0.212935,-0.1001849,-0.1052026,0.1061326,0.149213,0.1368756,0.2437854,0.08045849,0.2063981,0.08329473,0.000335631,-0.0482376,-0.05053465,-0.1188887,-0.04970446,-0.01771746,0.02511354,0.2028156,-0.003550927,-0.1336485,-0.2234531,-0.01576029,0.08770189,0.1390691,0.01064955,0.01878567,0.03723322,-0.04493405,-0.00867622,-0.07478508,0.04282426,-0.1961845,-0.1019402,-0.06705086,-0.01857509,0.03039912,0.02402411,-0.006270169,-0.01570179,-0.008288488,-0.01360296,0.1503047,-0.03346143,0.03860988,0.1392544,-0.001856111,0.08418198,0.09365266,0.07202918,0.08762709,0.1357158,0.1104995
-0.05210911,-0.3146832,-0.1893607,-0.1839742,-0.07059023,-0.3328811,0.1103662,0.1073233,0.04752564,0.2353192,-0.1030653,0.1671735,0.005789504,0.2200657,-0.08262235,-0.2208134,-0.09486459,-0.1746454,-0.005847704,0.07680779,-0.02125597,-0.0294967,-0.1410686,0.09177105,-0.2961585,0.01476188,-0.08876336,0.1274917,0.006495114,0.0905989,0.1393392,0.2184636,0.1539121,0.227779,0.08380191,-0.03763861,-0.1813156,-0.1712871,-0.04668938,0.007015904,-0.02520392,-0.06777586,-0.1209936,-0.1217264,0.0711781,0.1621949,-0.0727663,0.09898322,-0.1280091,-0.1621155,-0.004086488,-0.001690486,-0.08689526,-0.09166336
0.03623036,0.07750352,0.05824557,-0.06201714,-0.1426852,0.1074362,-0.0141406,0.002904349,0.1248847,0.09247791,0.04583649,0.1145389,-0.06906801,0.02126119,0.01916665,0.03485307,-0.04174932,-0.004609957,-0.04427691,0.1359081,0.02175828,0.04803847,0.0692418,0.0744378,0.1287541,0.009125203,-0.02897491,0.1292525,0.003705353,-0.06689637,0.009295433,-0.02346762,0.03962793,0.1665137,0.08410716,-0.08184994,-0.003633011,0.02981671,0.05669189,0.03064709,-0.01819814,-0.06859395,-0.05201838,0.04246574,-0.04328593,0.07926764,0.03440793,0.04964709,0.09015656,-0.003476493,0.1304686,-0.008198577,0.009115298,-0.08277675
0.02514961,0.03417511,0.02037535,0.08211134,0.1602669,0.02123385,0.02617369,0.02441358,-0.04270037,-0.2210907,0.000908075,-0.1861396,0.1263493,-0.004314969,0.03015849,0.01543387,-0.05143441,0.02395055,0.05783855,0.112528,0.02013654,-0.147282,-0.1491493,-0.03134412,-0.04269266,0.04938,0.04816176,-0.07995659,-0.02436565,0.1107242,0.008944609,0.03731998,-0.1260892,0.08822009,0.02725684,0.03780206,0.02692864,-0.02116922,-0.01509436,0.03844242,0.03344229,0.005509751,0.03168436,0.003521599,-0.001431601,-0.1401754,0.02506155,-0.04977533,-0.01669103,0.05451565,-0.0488559,0.02436126,-0.03012636,0.03927128
0.1504265,-0.04817009,-0.06422028,-0.1606526,0.1495412,-0.05907441,0.2313458,0.2468177,-0.0622019,0.05407913,-0.009117572,0.01807987,-0.05560466,0.1273416,0.00102438,0.04121131,-0.1483528,-0.07677992,0.02648615,-0.1540741,0.03801317,-0.1352506,-0.1088975,-0.02591008,-0.05622584,0.01440501,0.06612717,-0.06562991,0.1138477,-0.08584937,0.03735878,0.1580472,0.1453476,0.0381335,0.1092192,-0.06071955,-0.06659405,-0.1166244,-0.02698179,0.03926496,-0.02620285,-0.005693513,-0.01750259,-0.04854879,0.05688709,0.0290742,-0.03466245,0.04268728,0.05671008,-0.09788764,-0.05455131,-0.03608685,-0.004725715,-0.1135291
0.1503677,-0.01088487,-0.1090715,-0.02150255,0.08781684,-0.07561985,0.1569385,0.1463745,-0.1238999,0.03218821,-0.06796845,-0.0575936,-0.1294164,0.03721868,-0.007075481,-0.1188885,0.008198003,-0.07653388,0.07590423,-0.09953478,-0.06531006,-0.01928938,-0.03741124,-0.08516592,-0.2530561,0.02061435,-0.03363111,-0.1267672,-0.06375176,0.06757062,-0.05291169,0.2718212,0.0345627,-0.08057797,-0.07770318,-0.05359126,-0.07266809,-0.1086358,-0.01693456,0.02049474,0.02303083,0.04358056,0.0363318,-0.006555988,0.003204289,0.1092302,0.01892762,0.02265715,-0.1233809,-0.01829093,-0.09527576,0.02500271,0.01403934,-0.01786928
0.03753998,0.1549641,0.06404386,-0.07136721,-0.06945745,0.05706346,-0.03012934,-0.002738764,0.05670031,0.1941405,-0.04753001,0.15201,-0.02019506,0.08383468,0.006552683,-0.01957435,0.08674291,0.002920653,0.004527982,0.06543937,-0.009889872,0.01251894,0.001580495,0.03169345,-0.22103,0.01811348,-0.03366145,0.1790895,0.1644385,0.08904744,-0.06511713,0.07507942,0.01999076,-0.02260056,-0.02056053,0.1231375,0.000167314,-0.09837711,-0.02385026,0.008877858,0.05090449,-0.014737,-0.01909271,0.05324855,-0.006802101,0.3166738,-0.04726353,0.06346072,0.01641357,0.05362096,0.03303159,0.01383388,0.01661968,0.07942849
-0.05834227,0.007807807,-0.03496784,-0.02818072,0.07091426,0.04647267,-0.08212077,-0.08615926,-0.05143237,0.09378966,-0.034214,0.006589318,0.00877657,-0.02845143,-0.1182743,0.04451819,-0.007898241,0.03399691,0.01685669,-0.01613174,0.01899022,-0.009202692,0.03889531,0.0389261,0.1564652,0.03888689,0.05084953,0.0984031,0.1753648,-0.04026052,-0.02611724,-0.07991466,0.01502013,0.07127263,0.009078203,-0.001629697,0.0311988,0.08119875,-0.0118958,0.01367951,0.03483953,0.000627503,0.01117614,0.05403869,0.04991222,0.1305886,0.06409096,0.05071415,0.1365465,0.0247594,0.1384853,0.009464159,0.02235724,0.01540385
-0.02640956,-0.2133379,-0.1483396,-0.1833423,0.07926044,-0.2792138,0.09764612,0.09115732,-0.04885393,-0.1008104,-0.05306328,-0.07006405,0.01820487,-0.04691232,-0.05279663,-0.0872646,-0.06890015,-0.002285081,-0.008933494,-0.0138185,0.004880436,0.08701925,0.06265163,-0.07201666,-0.04133893,-0.01613365,-0.03244454,-0.0258749,-0.1751424,-0.1251712,0.01785889,-0.1972714,-0.1127968,0.1195617,0.09313056,-0.112282,0.004825475,-0.01075943,-0.01500932,0.01623125,-0.002162412,0.01511731,-0.007839866,-0.1291466,-0.1102515,-0.02201701,-0.1384392,0.001180983,-0.05115827,-0.1623462,0.01879949,-0.02743502,-0.1286151,-0.1391408
-0.2498452,-0.1885984,-0.0856445,-0.000344159,0.09261767,-0.1511951,-0.2130093,-0.2204889,-0.1537153,-0.02238838,-0.007357322,0.0127088,-0.02416386,-0.0320499,-0.02707174,0.03961686,-0.0533207,-0.04277879,0.008835756,-0.2062003,-0.004495243,0.002928068,-0.01183718,0.02109864,0.008797241,-0.1303089,0.1065828,0.01180642,-0.003303087,-0.1680391,-0.0176671,0.09044684,-0.09906256,-0.03591787,0.03574543,-0.0662907,-0.05066649,0.06574068,-0.004856642,0.005580711,0.01735152,-0.01114112,0.006643701,-0.02841122,-0.05954134,0.07655301,-0.02919476,0.01603922,-0.00748071,-0.02241356,0.0576881,0.009519312,0.01959017,0.0510283
-0.06223652,0.008170357,0.03250278,-0.08388327,0.08894795,-0.000563566,-0.0701036,-0.05507398,-0.03466288,0.00035606,0.00478319,0.008043689,0.08363356,0.00479957,-0.004636932,-0.1000253,-0.1426748,-0.1414933,-0.02707308,0.07646899,-0.02837471,-0.05948028,-0.07249594,-0.06469132,0.02225898,0.1030806,0.01143039,-0.09693783,0.145708,0.06895765,-0.02019926,0.0330935,0.06451264,-0.03156667,0.1097111,-0.09637943,-0.1354421,-0.0256327,-0.01777461,-0.03090323,0.000105183,-0.004088822,0.01376728,0.06759238,0.06817391,0.04999809,0.03304462,-0.02083913,0.08846711,0.02487275,0.03197666,0.009861022,0.03161026,0.1170764
-0.1330208,-0.1632382,-0.09292133,-0.02815497,-0.0385492,-0.1290405,-0.1171292,-0.1329277,-0.01429226,0.2625015,-0.09908433,0.2283511,-0.03276447,0.1278937,0.03123102,-0.1199458,0.02324096,-0.09233894,-0.04101613,-0.06810866,0.01004603,0.02299099,-0.05233057,0.09426198,-0.2065268,0.03303096,-0.004500019,0.1206565,0.0269703,-0.006551044,-0.08728193,0.06929044,0.07308031,0.1309295,0.05046419,-0.04100668,-0.1042166,-0.08466341,0.02214378,-0.003270736,-1.33e-05,0.01663653,-0.004484277,0.003202746,0.03517789,0.05954983,0.002903732,0.08441187,-0.01283449,-0.01303105,0.03866904,0.008559803,0.00774695,-0.05390381
0.05525155,0.08983166,0.03383488,0.07896676,0.05232862,0.07244649,0.04334478,0.04492889,0.01475207,0.094234,0.0875075,0.1521789,0.05511898,0.003650909,-0.04658439,-0.04884036,-0.1370455,-0.1236008,-0.000641045,-0.01119992,-0.01512093,0.02498809,0.05264769,-0.01669378,0.1311619,0.03054132,0.04747705,0.1750957,-0.005336799,0.2773917,-0.001147287,-0.1267077,0.09071667,0.03641775,-0.03370498,0.06896045,-0.134814,0.003090151,0.01690033,0.001166913,-0.01299842,0.127699,0.1267966,-0.01698519,0.1479178,-0.1247909,0.05433242,-0.02195725,-0.03337462,-0.001954919,-0.0177379,0.05499399,0.06324066,0.008995376
0.05833179,0.09997039,0.1107295,0.007290314,-0.09134481,0.1282199,-0.04803562,-0.06161975,0.1020746,0.2094652,0.1026284,0.1257905,-0.02043846,-0.03383208,-0.05032295,-0.03204867,0.1136382,0.05461579,-0.01722524,0.01623235,-0.02950666,0.1433119,0.06331375,0.02260336,0.1541577,0.04920807,0.08388514,0.1176755,0.07487929,-0.113701,-0.04577854,-0.01217883,0.1211073,-0.0354532,0.1066557,-0.01232275,0.05916383,0.1105543,0.01093075,0.005651602,-0.02691569,-0.06435981,-0.06591067,0.1462182,0.000875734,-0.02099743,0.126757,0.01277611,-0.01053605,0.08939149,0.05366419,0.04173696,0.1197163,0.04829107
-0.08536966,-0.05826942,0.02767044,-0.06346264,-0.02337778,-0.08593396,0.009050609,0.02703098,0.06751576,-0.02138581,0.04589727,-0.01553759,0.06535224,-0.1093948,-0.009728407,-0.02680517,-0.05733221,-0.04335555,-0.05712773,-0.1354828,0.03714199,-0.07859782,-0.08833272,0.1324097,-0.234622,0.04540744,0.07141946,-0.03321509,0.04614719,-0.05756957,-0.009241929,-0.1940866,0.05738597,-0.03408058,0.003933145,-0.1119448,-0.0486203,-0.1103979,0.009583747,-0.0472417,-0.03016416,0.01298096,0.01127811,-0.07428904,0.07528467,-0.09821305,-0.05767253,-0.05669503,-0.05763369,-0.07968276,-0.07826818,-0.000100119,-0.04422522,0.005537373
-0.2285721,-0.111995,-0.07569404,0.08845308,-0.08274578,-0.1679588,-0.1017802,-0.08511045,-0.03371157,-0.2969554,-0.1030065,-0.1098835,0.07222465,0.06859657,-0.03625131,0.02037908,0.07347079,0.01794431,-0.0184885,0.1084799,0.004831685,-0.1202497,-0.08764515,0.1066358,0.1051057,-0.00579883,0.001966194,-0.1174075,-0.103595,0.003729155,-0.009924146,0.06495081,-0.1810185,0.1558993,0.1166602,-0.03211235,0.01044047,0.01731685,-0.01997253,-0.05381877,-0.02648235,0.01202217,0.009722113,-0.1055633,-0.100665,-0.1368076,-0.08883062,-0.02123677,-0.01792012,-0.1230658,-0.05039964,-0.05330764,-0.1197938,-0.07682867
0.05310844,0.0228186,0.05335595,0.08202172,0.2087558,0.01678669,-0.02640175,-0.04826868,-0.09657442,0.1161455,0.04407404,0.1290612,-0.009525618,-0.06305169,0.02415383,0.04277958,0.06103925,0.1196508,0.0113941,-0.1315459,0.06710961,0.1029645,0.07545829,-0.1170038,-0.02619173,0.09070265,0.1216587,0.1204784,0.05413905,-0.2795656,-0.08942694,-0.108487,-0.03449994,-0.02720122,0.0529554,-0.1334531,0.1348148,0.07789346,-0.025071,0.01997518,0.02914236,0.001073697,-0.01378066,0.06287413,-0.007719622,0.09372924,0.1674715,-0.003066326,0.2277509,0.0607148,0.1647071,0.04080459,0.000486774,-0.0077951
-0.2307284,-0.2538261,-0.03931382,-0.04253077,-0.1416892,-0.1660436,-0.1877402,-0.2115729,-0.01323482,-0.0106142,-0.05056833,-0.0700907,0.002466426,-0.0265783,-0.1542099,-0.1002179,-0.05871883,-0.1241624,-0.008421122,-0.1912819,-0.04237346,-0.0745837,-0.1360076,0.104219,-0.0682189,-0.08514636,-0.01822867,-0.06670668,-0.04270271,-0.09473169,-0.07937031,0.02421989,-0.09933886,0.08024375,0.09250085,0.01776745,-0.129973,0.06318514,-0.02839795,-0.04861555,-0.0549811,-0.03811641,-0.005332301,0.002256249,-0.02725929,0.03569184,0.04889085,-0.005715306,-0.04628991,0.02971864,0.01285684,0.06647702,0.008310645,-0.004314705
0.006906369,0.01273151,-0.06236584,0.03811009,-0.02812304,-0.06584228,0.06603306,0.08499046,-0.09070764,-0.1548319,-0.05775974,-0.1979247,-0.03103465,-0.06191489,-0.0652496,0.05574664,0.1773761,0.1404945,0.01775514,0.06136558,-0.01371833,-0.142241,-0.06500489,-0.1055311,0.2299294,-0.112863,-0.04486038,-0.06590345,-0.1102268,0.05677703,0.00825239,0.2407017,-0.09754626,-0.1877002,-0.1249074,0.04876601,0.147407,0.04225159,-0.02327307,-0.02573345,-0.04373491,-0.06135805,-0.04273783,-0.09399643,-0.0606583,-0.218009,-0.1558071,0.0215301,0.01514386,-0.1035503,-0.06220781,-0.06774164,-0.1208431,-0.09531392
-0.142491,-0.002640541,-0.04651956,-0.05380107,-0.03289463,0.00196176,-0.1940114,-0.184576,-0.1234474,0.0800884,-0.1823718,0.1909072,0.1662537,0.1336192,0.1038538,-0.01778575,0.002306275,-0.06339655,0.05376799,0.02042918,0.02156283,0.01478374,-0.02511943,0.1287968,-0.1008332,-0.05099945,-0.07184308,0.1349512,0.0190921,-0.1727386,0.07995037,-0.03518175,-0.01291401,0.3712324,0.1353849,-0.003470659,-0.0848355,-0.068096,-0.01122466,0.04475627,0.0225772,0.06050417,0.02675135,0.06727296,0.07909656,0.08801268,0.08924574,0.07631867,0.02857191,0.1060744,0.03885884,0.008593664,0.0532658,0.08505587
0.06091948,-0.2446907,-0.1323251,-0.1537117,-0.04132222,-0.2267556,0.1846457,0.1740719,-0.02848514,0.1323885,0.02011824,0.1368254,-0.001543522,0.08268596,-0.09699123,-0.1356473,-0.1585632,-0.07926815,-0.004280323,0.1722701,-0.01957852,-0.01896601,-0.0618552,-0.1090225,-0.1272148,0.1037103,-0.0259832,-0.03711114,-0.04251535,0.09314578,0.1154348,0.089755,0.2253171,0.1554729,0.1352099,0.02642955,-0.07292819,-0.05051967,-0.01759491,-0.02515391,-0.09978818,0.04938038,0.05123915,-0.07844114,0.1331167,-0.2058377,-0.04614791,0.01746604,-0.1336713,-0.124872,-0.06778558,-0.02809392,-0.09052171,0.03188456
-0.00975185,-0.007858743,0.06338221,-0.007589349,-0.04595515,0.0334446,-0.005928093,-0.008300362,0.115268,0.004859344,0.1051129,0.06897542,0.05373516,0.03051072,0.003477389,0.01079263,-0.01324104,0.03786875,0.01795436,-0.0327794,0.002823541,-0.03291854,0.002856737,0.0305696,0.05747941,-0.05767544,0.01489659,0.02616779,-0.07081554,0.1125358,-0.04498979,-0.00338353,-0.05042593,0.03773967,-0.06880192,-0.02261159,0.02462628,-0.0502757,-0.01249946,-0.04666279,-0.02698995,0.04353071,0.05563345,0.03798585,0.02406639,0.01293459,0.07732313,-0.03166882,-0.02490221,0.07788241,0.01699634,-0.008169181,0.02294098,0.04673985
-0.2513574,-0.1407517,-0.06664677,-0.09809328,-0.1564227,-0.1076454,-0.161589,-0.1584694,-0.03712732,-0.04180369,-0.0383376,0.01585767,0.07816843,-0.0227665,-0.06171897,0.04161287,-0.005625967,0.0368099,0.001206462,-0.05165401,0.02610735,-0.03746983,0.01976475,0.05172456,0.03381719,-0.1319277,0.007451658,0.04843108,-0.05578651,-0.07094856,0.02886676,0.06864477,-0.02591947,-0.06298408,-0.06298145,-0.1507273,0.02361959,-0.02954466,-0.000210042,-0.01668167,-0.01936401,0.1135873,0.1064352,-0.1380215,0.0998436,-0.0490491,-0.04390708,0.005225225,0.02961678,-0.1240546,-0.005412903,-0.01568982,-0.06410637,-0.092301
-0.1104251,-0.1305138,-0.185393,0.1108425,0.02317426,-0.1361181,-0.04113831,-0.04676196,-0.2051733,-0.3001586,-0.1012863,-0.2993102,-0.2484888,-0.2168584,0.1011361,0.03485362,-0.02942786,0.001587603,0.006011541,0.06058622,0.02568426,0.03666433,0.06146799,-0.09583953,0.3366582,-0.08037761,-0.08022731,-0.2426694,-0.1373467,-0.0517223,-0.03374918,-0.001911013,-0.2744369,-0.1761113,-0.09601341,-0.01516934,0.01190548,0.09470637,0.01151372,0.009720944,0.01566323,-0.1270419,-0.1568881,-0.1493405,-0.1157337,0.00676022,-0.1786064,-0.07331749,-0.05795804,-0.1403009,-0.1714906,-0.06260208,-0.09579976,-0.1678234
-0.02794026,-0.1099639,0.02080986,0.08176022,0.01356539,-0.07001214,0.00018939,-0.01516921,0.01373996,0.07429345,-0.03166486,0.1479974,0.01031659,0.1147398,-0.04969646,0.07727942,-0.0383871,-0.07338862,-0.0359277,0.07098241,0.03573242,0.006759061,-0.02135473,0.05104404,0.1045361,0.04124048,0.06468278,-0.05734545,0.03407195,0.06079057,0.1242055,-0.02768963,0.1613201,0.02175326,0.05829888,0.06132666,-0.06788927,0.04227551,-0.000444711,0.004615958,0.0101369,-0.03149244,-0.01779875,-0.001116437,0.08065129,0.1836154,-0.08055605,-0.017874,-0.003904081,0.01533217,0.06431558,0.03568845,0.005520192,0.03803627
-0.2460127,-0.261803,-0.2162758,0.1360109,-0.09791385,-0.2261683,-0.162277,-0.1580351,-0.1501705,0.1618434,-0.1825133,0.2030397,0.06230601,0.246084,-0.1028349,-0.1009826,-0.07308714,-0.1405721,-0.05839897,0.1279275,0.005658753,-0.1162768,-0.07595665,0.1103486,0.4592506,0.03574392,-0.02947337,0.08640384,0.129042,0.1043292,0.03115842,0.02435333,0.1275002,0.2924777,0.1072725,0.06919696,-0.1451324,0.2576978,-0.01470832,-0.05010897,-0.01788062,-0.05867789,-0.1104617,-0.09535682,0.1763789,0.1388378,-0.02769122,0.1001659,0.07542961,-0.08322849,0.1091474,-0.0133696,-0.08302759,-0.1664187
-0.2208808,-0.1800787,-0.08318046,0.1661331,-0.1850951,-0.09772634,-0.1082688,-0.07635303,0.008785532,-0.02331354,0.008293283,0.0123938,-0.07629323,-0.06061593,-0.0403361,0.1500944,0.0486248,0.06706377,-0.0255916,-0.1585397,0.007149793,-0.1266113,-0.05782625,0.2474555,0.2509415,-0.1155959,-0.03751453,0.1455572,-0.1051652,-0.04207038,-0.01971198,-0.04546805,-0.1551126,0.02383069,-0.1375161,-0.07091636,0.05178829,0.0199184,0.008337685,-0.1068128,-0.05140565,-0.1362632,-0.1576848,-0.1836623,-0.01403458,0.02147477,-0.215643,0.008894948,-0.05305701,-0.1832172,0.0126276,-0.02617352,-0.1343883,-0.2564716
-0.06500087,-0.127581,-0.04840338,-0.09160736,0.000268869,-0.124942,0.02430284,0.008467455,-0.02632167,-0.09718242,0.0259355,-0.0449553,-0.04857838,-0.08339781,-0.09651956,0.00082729,-0.04664508,0.03523147,-0.03992759,0.1026942,0.006235771,0.103999,0.1098532,-0.06691964,-0.07493688,0.02622978,0.1525518,0.004050033,-0.1128044,0.1906312,0.02687562,0.01494373,-0.08463411,0.006142511,0.01489252,0.1713587,0.03408236,-0.05997015,0.03907353,-0.005578207,-0.008739568,-0.0759906,-0.06738813,-0.08773907,-0.08624427,0.1123833,-0.07134034,0.07014975,0.1443132,-0.07180321,0.08209359,-0.08990112,-0.09383188,-0.08591445
0.01007448,0.04716665,0.1023655,-0.1748459,0.09209486,0.05667938,0.01259505,0.007628441,0.06649843,0.04345761,0.05039773,0.0302425,0.2045088,0.004080751,-0.000344611,0.04934529,0.01256664,0.01648058,-0.01146601,-0.05217629,0.0516643,0.02897321,-0.02344905,0.03131693,-0.2181008,-0.01459771,0.07478769,0.1164999,0.006011728,-0.02153775,0.07811077,-0.02702007,0.02624088,0.04443459,-0.000786885,0.01821806,0.01185821,-0.06381834,0.0318506,-0.02589685,-0.0383893,-0.05370546,-0.03000772,0.05004097,0.0262978,0.1562946,0.1158963,0.05004279,0.06997098,0.09374463,0.04686195,-0.01217617,0.0540426,0.03408704
0.02830119,0.07240237,-0.06838212,-0.2572518,0.08783129,0.08486085,0.01161349,-0.006244969,-0.1354664,-0.006674652,-0.08291867,-0.01674503,0.207059,0.05014911,0.0629956,0.01621118,-0.03029903,0.05001468,0.03287488,0.08636599,0.02149254,-0.0409815,0.02294817,-0.02701679,-0.02941851,-0.02046428,0.05124273,-0.02036811,0.2219064,0.1192899,0.1515671,0.1103075,0.07263957,0.1560794,0.1325517,0.05070804,0.04141391,-0.04265268,-0.02132548,0.005794186,0.06479177,0.05773157,0.05867132,0.04859557,0.136429,0.09010704,-0.02207787,0.102702,0.1496442,0.05844684,0.008421404,-0.03902479,-0.0221737,0.09095338
-0.05543328,0.1269453,0.08815113,0.000403244,-0.1447566,0.1584297,-0.1585312,-0.168443,0.01538292,0.1104698,0.008328699,0.1230704,0.09099911,0.0510868,-0.05773248,0.000324561,0.02170939,-0.03691957,-0.02099238,-0.01462742,0.02986809,-0.005089976,-0.01889081,0.04176133,0.04812459,0.05082105,0.01975719,0.1201486,0.07020593,0.09479906,0.04115754,-0.04001969,0.06615317,0.104,0.03028981,0.05292918,-0.04238362,0.01263401,-0.01113805,-0.01462953,-0.06411056,0.0434795,0.02626776,0.1112752,0.06607883,0.006396758,0.05813805,0.05380627,0.08086976,0.1407859,0.06884543,0.02236675,0.07212451,0.05294934
